정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7111019100,2573,홍천사건너,Hongcheonsa,대구광역시,달성군,화원읍,128.4823742,35.80878853,2,650+달서3
7111019200,2704,화원유원지(사문진주막촌),Hwawon Resort,대구광역시,달성군,화원읍,128.4780617,35.81017,1,달서3
7111021100,1711,화원시장앞,Hwawon Market,대구광역시,달성군,화원읍,128.5001817,35.800965,2,623+653
7111021200,1712,화원시장건너,Hwawon Market,대구광역시,달성군,화원읍,128.5011067,35.80098,2,623+653
7111021300,1710,본리지구건너,Bolli Area,대구광역시,달성군,화원읍,128.50712,35.802405,4,623+653+달서3+달성1
7111021400,5355,본리지구앞,Bolli Area,대구광역시,달성군,화원읍,128.5080697,35.80258312,3,623+653+달서3
7111021500,1709,시립희망원,Daegu Hope Village,대구광역시,달성군,화원읍,128.5107148,35.80439083,3,623+653+달성1
7111021600,2341,대곡역그린빌,Daegok Station Greenvil ,대구광역시,달성군,화원읍,128.5109119,35.80442165,2,623+653
7111029300,2632,마비정벽화마을(종점),Mabijeong Wall Painting Maeul,대구광역시,달성군,화원읍,128.5413334,35.78000638,1,달성2
7111029400,1890,본리1리,Bolli 1-ri,대구광역시,달성군,화원읍,128.517678,35.79125082,1,달성2
7111029500,2343,명곡미래빌2단지앞,Myeonggok Mirae Ville Apts,대구광역시,달성군,화원읍,128.4952061,35.79939603,3,623+651+달성2
7111030400,1952,명곡1리입구1,Myeonggok 1-ri,대구광역시,달성군,화원읍,128.5009155,35.78981685,1,달성5
7111030500,1953,명곡1리입구2,Myeonggok 1-ri,대구광역시,달성군,화원읍,128.5013137,35.78956292,1,달성5
7111030700,1696,귀남지휴게소1,Gwinamji Rest Area,대구광역시,달성군,화원읍,128.5127609,35.76892268,1,달성5
7111030800,2708,귀남지휴게소2,Gwinamji Rest Area,대구광역시,달성군,화원읍,128.512605,35.76897667,1,달성5
7111036800,1720,구라리,Gura-ri,대구광역시,달성군,화원읍,128.4962361,35.80754263,1,달성1
7111036900,2495,화원유원지입구,Hwawon Resort,대구광역시,달성군,화원읍,128.4787744,35.80943798,2,650+달성1
7111040500,2717,성산3동,Seongsan 3-dong,대구광역시,달성군,화원읍,128.4807884,35.80935657,1,달서3
7111048500,2710,화남초등학교건너,Hwanam Elementary School,대구광역시,달성군,화원읍,128.4976473,35.8003786,2,623+달성2
7111048600,2697,화남초등학교앞,Hwanam Elementary School,대구광역시,달성군,화원읍,128.4981367,35.80039333,3,623+651+달성2
7111049400,2447,명곡지구앞,Myeonggok Area,대구광역시,달성군,화원읍,128.49118,35.79991667,3,651+달성2+달성5
7111051000,2473,명곡미래빌5단지건너,Myeonggok Mirae Ville Apts 5,대구광역시,달성군,화원읍,128.4916125,35.7982868,2,623+달성2
7111051100,2487,명곡미래빌5단지앞,Myeonggok Mirae Ville Apts 5,대구광역시,달성군,화원읍,128.4917867,35.79819,3,623+651+달성2
7111051300,1979,화원유원지건너,Hwawon Resort,대구광역시,달성군,화원읍,128.4784995,35.80943,2,650+달성1
7111062600,5229,화동초등학교건너,Hwadong Elementary School,대구광역시,달성군,화원읍,128.509995,35.80051,1,달서3
7111062700,2821,달성군선거관리위원회앞,Dalseong-gun Election Commission,대구광역시,달성군,화원읍,128.5055517,35.80462833,2,달서3+달성1
7111062800,2822,달성군선거관리위원회건너,Dalseong-gun Election Commission,대구광역시,달성군,화원읍,128.5054867,35.80452833,1,달서3
7111062900,2826,화동초등학교앞,Hwadong Elementary School,대구광역시,달성군,화원읍,128.5098833,35.800495,1,달서3
7111073300,3975,설화명곡역(8번출구),Seolhwa Myeonggok station,대구광역시,달성군,화원읍,128.4888055,35.7994212,1,급행4
7111074400,3993,화원영농자재판매상앞,Hwawon Farming Material Market,대구광역시,달성군,화원읍,128.5007925,35.79999377,1,달성2
7111074500,3994,화원영농자재판매상건너,Hwawon Farming Material Market,대구광역시,달성군,화원읍,128.5007826,35.79988152,1,달성2
7111074600,3995,화원본리1교1,Hwawon Bonli Br.,대구광역시,달성군,화원읍,128.5202304,35.7899272,1,달성2
7111074700,3996,화원본리1교2,Hwawon Bonli BR.,대구광역시,달성군,화원읍,128.5202062,35.78969235,1,달성2
7111075900,4018,새터앞,Saeteo,대구광역시,달성군,화원읍,128.5108761,35.79673777,1,달성2
7111076000,4019,새터건너,Saeteo,대구광역시,달성군,화원읍,128.5107664,35.79666848,1,달성2
7111076900,4117,구라3리1,Gura 3-ri,대구광역시,달성군,화원읍,128.48719,35.81451833,1,달성1
7111077000,4118,구라3리2,Gura 3-ri,대구광역시,달성군,화원읍,128.4873867,35.81427333,1,달성1
7111077100,4119,구라리2,Gura-ri,대구광역시,달성군,화원읍,128.495375,35.80690667,1,달성1
7111077900,4148,설화리(종점)1,Seolhwa(Last Stop),대구광역시,달성군,화원읍,128.4824983,35.79693,1,653
7111078000,4149,설화리(종점)2,Seolhwa(Last Stop),대구광역시,달성군,화원읍,128.4829017,35.79602,1,653
7111078100,4146,구라1리1,Gura 1-ri,대구광역시,달성군,화원읍,128.4922117,35.812675,1,달성1
7111078200,4147,구라1리2,Gura 1-ri,대구광역시,달성군,화원읍,128.4919717,35.81272,1,달성1
7111079600,4217,성산리3,Seongsan-ri 3,대구광역시,달성군,화원읍,128.483735,35.80978833,1,달성1
7111079700,4218,성산리4,Seongsan-ri 4,대구광역시,달성군,화원읍,128.4840383,35.810515,1,달성1
7111081301,4244,화원유원지,Hwawon Resort,대구광역시,달성군,화원읍,128.47763,35.80972833,1,달서3
7111026300,2639,대산,Daesan,대구광역시,달성군,,128.5094373,35.6387557,1,달성6
7111026400,5488,본말(종점),Bonmal,대구광역시,달성군,,128.5102802,35.64289355,1,달성6
7011001300,1855,공산동행정복지센터건너,Gongsan-dong Community service Center,대구광역시,동구,공산동,128.6457148,35.93988017,3,401+팔공1+팔공2
7011001400,20463,공산동행정복지센터앞,Gongsan-dong Community service Center,대구광역시,동구,공산동,128.6455184,35.94004218,3,401+팔공1+팔공2
7011001500,1856,팔공보성아파트건너,Palgong Boseong Apts,대구광역시,동구,공산동,128.6466833,35.94233052,4,401+급행1+팔공1+팔공2
7011001600,2540,팔공보성아파트앞,Palgong Boseong Apts,대구광역시,동구,공산동,128.6464036,35.94224102,4,401+급행1+팔공1+팔공2
7011019800,1864,태왕그린힐즈앞1,Taewang Green Hills,대구광역시,동구,공산동,128.6385403,35.93923255,2,101-1+급행6
7011019900,20448,팔공3차보성타운후문,Palgong 3-cha Boseong Town,대구광역시,동구,공산동,128.6380539,35.94002785,4,101-1+급행6+동구8+북구2
7011020000,1865,지묘초등학교앞,Jimyo Elementary School,대구광역시,동구,공산동,128.6375961,35.9434511,2,101+101-1
7011020100,20445,지묘초등학교건너,Jimyo Elementary School,대구광역시,동구,공산동,128.637589,35.94227652,2,101+101-1
7011020200,1866,동북주유소앞,Dongbuk Gas Station,대구광역시,동구,공산동,128.6345409,35.95223813,2,101+101-1
7011020300,1871,동북주유소건너,Dongbuk Gas Station,대구광역시,동구,공산동,128.6341302,35.9527153,2,101+101-1
7011020400,1867,화전동1,Hwajeon-dong,대구광역시,동구,공산동,128.6315162,35.96213633,2,101+101-1
7011021600,1868,매골1,Maegol,대구광역시,동구,공산동,128.628677,35.9697554,2,101+101-1
7011021700,1869,매골2,Maegol,대구광역시,동구,공산동,128.6283804,35.96997207,2,101+101-1
7011021800,1500,덕곡삼거리1,Deokgok (3) Junction,대구광역시,동구,공산동,128.6301194,35.97518807,2,101+101-1
7011021900,20442,덕곡삼거리2,Deokgok (3) Junction,대구광역시,동구,공산동,128.6297433,35.97479397,2,101+101-1
7011022000,20440,파계사(종점),Pagyesa,대구광역시,동구,공산동,128.6369601,35.99035823,3,101+101-1+칠곡3
7011022100,2364,내동,Nae-dong,대구광역시,동구,공산동,128.664994,35.95698012,3,401+팔공1+팔공2
7011022200,20461,미대동1,Midae-dong,대구광역시,동구,공산동,128.6688858,35.95747745,4,401+급행1+팔공1+팔공2
7011022300,20418,미대동2,Midae-dong,대구광역시,동구,공산동,128.6686524,35.95721078,4,401+급행1+팔공1+팔공2
7011022400,20460,구암동1,Guam-dong,대구광역시,동구,공산동,128.6795251,35.95460863,4,401+급행1+팔공1+팔공2
7011022500,2373,구암동2,Guam-dong,대구광역시,동구,공산동,128.6794536,35.9544053,4,401+급행1+팔공1+팔공2
7011022600,20419,미곡동1,Migok-dong,대구광역시,동구,공산동,128.6851759,35.9550736,4,401+급행1+팔공1+팔공2
7011022700,20459,미곡동2,Migok-dong,대구광역시,동구,공산동,128.6850876,35.95531592,4,401+급행1+팔공1+팔공2
7011022800,1912,백안삼거리1,Baegan (3) Junction,대구광역시,동구,공산동,128.6894909,35.95402573,3,401+팔공1+팔공2
7011022900,20458,백안삼거리2,Baegan (3) Junction,대구광역시,동구,공산동,128.6894432,35.95427648,3,401+팔공1+팔공2
7011023000,1397,공산초등학교건너,Gongsan Elementary School,대구광역시,동구,공산동,128.6921052,35.95606655,3,급행1+팔공1+팔공3
7011023100,20457,공산초등학교앞,Gongsan Elementary School,대구광역시,동구,공산동,128.6918843,35.9561708,3,급행1+팔공1+팔공3
7011023200,20420,백안교1,Baegangyo (Bridge),대구광역시,동구,공산동,128.6941605,35.95300978,4,401+팔공1+팔공2+팔공3
7011023300,20437,백안교2,Baegangyo (Bridge),대구광역시,동구,공산동,128.6940457,35.95314368,4,401+팔공1+팔공2+팔공3
7011023400,20421,인산마을앞,Insan Maeul,대구광역시,동구,공산동,128.7056419,35.95563028,4,401+팔공1+팔공2+팔공3
7011023500,20435,인산마을건너,Insan Maeul,대구광역시,동구,공산동,128.706113,35.95593512,4,401+팔공1+팔공2+팔공3
7011023600,1392,능성동입구앞,Neungseong-dong,대구광역시,동구,공산동,128.7110324,35.95881243,3,401+팔공2+팔공3
7011023700,1393,능성동입구건너,Neungseong-dong,대구광역시,동구,공산동,128.7108423,35.95887445,3,401+팔공2+팔공3
7011023800,1395,중마을(갓바위방향),Jung-maeul,대구광역시,동구,공산동,128.721166,35.96610328,3,401+팔공2+팔공3
7011023900,1396,중마을(시내방향),Jung-maeul,대구광역시,동구,공산동,128.7208891,35.96614987,3,401+팔공2+팔공3
7011024000,1911,웃갈미마을앞,Utgalmi-maeul,대구광역시,동구,공산동,128.6987858,35.95309997,4,401+팔공1+팔공2+팔공3
7011024100,20436,웃갈미마을건너,Utgalmi-maeul,대구광역시,동구,공산동,128.6985986,35.95326927,4,401+팔공1+팔공2+팔공3
7011024200,20434,진정마을1,Jinjeong-maeul,대구광역시,동구,공산동,128.713797,35.95990997,3,401+팔공2+팔공3
7011024300,20432,진정마을2,Jinjeong-maeul,대구광역시,동구,공산동,128.7138943,35.95977038,3,401+팔공2+팔공3
7011024400,1398,서당마을앞,Seodang-maeul,대구광역시,동구,공산동,128.6965659,35.96186403,3,급행1+팔공1+팔공3
7011024500,20456,서당마을건너,Seodang-maeul,대구광역시,동구,공산동,128.6964758,35.96197177,3,급행1+팔공1+팔공3
7011024600,1400,방짜유기박물관앞,Bangjja Yugi Museum,대구광역시,동구,공산동,128.6979803,35.96433072,3,급행1+팔공1+팔공3
7011024700,20455,방짜유기박물관건너,Bangjja Yugi Museum,대구광역시,동구,공산동,128.6978905,35.96447708,3,급행1+팔공1+팔공3
7011024800,1602,대구학생수련관입구앞,Daegu Student training Center,대구광역시,동구,공산동,128.6994591,35.97894487,3,급행1+팔공1+팔공3
7011024900,1603,대구학생수련관입구건너,Daegu Student training Center,대구광역시,동구,공산동,128.699285,35.97890758,3,급행1+팔공1+팔공3
7011025000,1604,동화교1,Donghwagyo (Bridge),대구광역시,동구,공산동,128.6982902,35.98422343,3,급행1+팔공1+팔공3
7011025100,1605,동화교2,Donghwagyo (Bridge),대구광역시,동구,공산동,128.6979505,35.98416932,3,급행1+팔공1+팔공3
7011025200,1606,동화사입구앞,Donghwasa ,대구광역시,동구,공산동,128.6973071,35.98888912,3,급행1+팔공1+팔공3
7011025300,20452,동화시설집단지구(종점)1,Donghwa Area,대구광역시,동구,공산동,128.6943733,35.98804828,3,급행1+팔공1+팔공3
7011026200,20450,파계교,Pagyegyo (Bridge),대구광역시,동구,공산동,128.6380583,35.9409773,1,101-1
7011026300,20462,공산댐건너,Gongsan Dam,대구광역시,동구,공산동,128.6469461,35.94491847,3,401+팔공1+팔공2
7011026400,1601,도학동1,Dohak-dong,대구광역시,동구,공산동,128.7012112,35.9721769,3,급행1+팔공1+팔공3
7011026500,20454,도학동,Dohak-dong,대구광역시,동구,공산동,128.7010754,35.97203082,3,급행1+팔공1+팔공3
7011029100,20417,내동건너,Nae-dong,대구광역시,동구,공산동,128.6656284,35.95579028,3,401+팔공1+팔공2
7011029200,20453,동화사입구건너,Donghwasa,대구광역시,동구,공산동,128.6976699,35.98875215,3,급행1+팔공1+팔공3
7011031300,3116,태왕그린힐즈건너,Taewang Green Hills,대구광역시,동구,공산동,128.6405494,35.93881882,3,101+동구8+북구2
7011031400,20449,태왕그린힐즈앞2,Taewang Green Hills,대구광역시,동구,공산동,128.6404244,35.93889948,1,101
7011031500,1862,지묘동1,Jimyo-dong,대구광역시,동구,공산동,128.6391567,35.94118,3,101+동구8+북구2
7011031600,1863,지묘동2,Jimyo-dong,대구광역시,동구,공산동,128.6391617,35.94102,1,101
7011031700,1494,송정동2,Songjeong-dong,대구광역시,동구,공산동,128.6221983,35.986905,4,101+101-1+칠곡3+팔공3
7011031800,4687,송정동1,Songjeong-dong,대구광역시,동구,공산동,128.6226299,35.98709993,4,101+101-1+칠곡3+팔공3
7011035100,20443,화전동2,Hwajeon-dong,대구광역시,동구,공산동,128.6311895,35.96281235,2,101+101-1
7011035700,3596,팔공학생야영장앞,Palgong Students Camping Ground,대구광역시,동구,공산동,128.6653454,35.99255792,1,팔공1
7011035900,20451,공산댐앞,Gongsan Dam,대구광역시,동구,공산동,128.647321,35.94509745,3,401+팔공1+팔공2
7011036000,20433,갓바위,Gatbawi,대구광역시,동구,공산동,128.7260467,35.97051168,3,401+팔공2+팔공3
7011036300,1607,동화시설집단지구(종점)2(대구시민안전테마파크),Donghwa Area(Daegu Safety Theme Park),대구광역시,동구,공산동,128.6946716,35.98817817,3,급행1+팔공1+팔공3
7011039100,20428,대원사입구,Daewonsa,대구광역시,동구,공산동,128.7398841,35.96316915,1,팔공1
7011039200,20431,진인동(진정마을)1,Jinin-dong,대구광역시,동구,공산동,128.7148787,35.95847675,2,401+팔공1
7011039600,1794,중대1동회관앞,Jungdae 1-dong Community Center,대구광역시,동구,공산동,128.637585,35.98534167,2,101+101-1
7011039700,1496,한걸고정마을,Hangeolgojeong-maeul,대구광역시,동구,공산동,128.6372766,35.98799292,2,101+101-1
7011040200,1497,공산파출소,Gonsan Police Station,대구광역시,동구,공산동,128.6340136,35.97963058,2,101+101-1
7011040800,1637,중리마을,Jungni-maeul,대구광역시,동구,공산동,128.6341133,35.97913485,2,101+101-1
7011040900,1517,팔공3차보성타운건너,Palgong 3-cha Boseong Town,대구광역시,동구,공산동,128.6354438,35.94076892,2,동구8+북구2
7011041000,1495,팔공3차보성타운앞,Palgong 3-cha Boseong Town,대구광역시,동구,공산동,128.635996,35.94086055,2,동구8+북구2
7011041100,20447,대구연경아이파크아파트건너,Daegu Yeongyeong I'PARK,대구광역시,동구,공산동,128.6291705,35.94450062,3,급행6+동구8+북구2
7011041200,20446,대구연경아이파크아파트앞,Daegu Yeongyeong I'PARK,대구광역시,동구,공산동,128.6293383,35.94464258,3,급행6+동구8+북구2
7011041500,20424,능성동예비군훈련장,Reserve Forces Training Center,대구광역시,동구,공산동,128.7325242,35.96136557,2,401+팔공1
7011042100,3036,송정동3,Songjeong-dong,대구광역시,동구,공산동,128.6246801,35.98833093,4,101+101-1+칠곡3+팔공3
7011042200,3037,송정동4,Songjeong-dong,대구광역시,동구,공산동,128.624885,35.98833333,4,101+101-1+칠곡3+팔공3
7011042500,4015,당정마을입구,Dangjeong-maeul,대구광역시,동구,공산동,128.6185587,35.98918902,4,101+101-1+칠곡3+팔공3
7011042600,1490,팔공한마음주유소,Palgong Hanmaeum Gas Station,대구광역시,동구,공산동,128.6163355,35.9912465,4,101+101-1+칠곡3+팔공3
7011042700,2543,덕곡(대구선명학교),Deokgok,대구광역시,동구,공산동,128.6121985,35.99519058,4,101+101-1+칠곡3+팔공3
7011042800,20438,덕곡(달구벌고교),Deokgok,대구광역시,동구,공산동,128.6118297,35.99531325,4,101+101-1+칠곡3+팔공3
7011042900,1491,팔공한마음주유소건너,Palgong Hanmaeum Gas Station,대구광역시,동구,공산동,128.6145652,35.99252983,4,101+101-1+칠곡3+팔공3
7011043000,20439,당정마을입구건너,Dangjeong-maeul,대구광역시,동구,공산동,128.6184255,35.98909588,4,101+101-1+칠곡3+팔공3
7011043100,1950,칡골마을앞,Chikgol Maeul,대구광역시,동구,공산동,128.702295,35.95425842,4,401+팔공1+팔공2+팔공3
7011043200,751,당동마을앞,Dangdong Maeul,대구광역시,동구,공산동,128.7037698,35.95475095,4,401+팔공1+팔공2+팔공3
7011043300,1713,당동마을건너,Dangdong Maeul,대구광역시,동구,공산동,128.7039174,35.95502595,4,401+팔공1+팔공2+팔공3
7011043400,1714,칡골마을건너,Chikgol Maeul,대구광역시,동구,공산동,128.70207,35.95434373,4,401+팔공1+팔공2+팔공3
7011043600,2425,중리삼거리1,Jungni (3) Junction,대구광역시,동구,공산동,128.6308333,35.97765,2,101+101-1
7011043700,20441,중리삼거리2,Jungni (3) Junction,대구광역시,동구,공산동,128.6305942,35.97751645,2,101+101-1
7011044200,5059,덕산마을앞,Deoksan-maeul,대구광역시,동구,공산동,128.6227567,35.984465,2,101+101-1
7011044300,201,덕산마을건너,Deoksan-maeul,대구광역시,동구,공산동,128.622756,35.98464727,2,101+101-1
7011044400,1197,상리마을앞,Sangni-maeul,대구광역시,동구,공산동,128.628182,35.97976948,2,101+101-1
7011044500,1278,상리마을건너,Sangni-maeul,대구광역시,동구,공산동,128.6287593,35.97951067,2,101+101-1
7011045100,20422,진인동(진정마을)2,Jinin-dong,대구광역시,동구,공산동,128.7146076,35.95819588,2,401+팔공1
7011045200,2492,모래정마을앞,Moraejeong Maeul,대구광역시,동구,공산동,128.7250117,35.95990833,2,401+팔공1
7011045300,2507,모래정마을건너,Moraejeong Maeul,대구광역시,동구,공산동,128.7249483,35.96005667,2,401+팔공1
7011045600,2661,팔공학생야영장입구앞,Palgong Students Camping Ground,대구광역시,동구,공산동,128.6687917,35.989605,1,팔공3
7011045700,2587,팔공학생야영장입구건너,Palgong Students Camping Ground,대구광역시,동구,공산동,128.6690317,35.98979167,1,팔공3
7011045800,1981,부인사건너,Buinsa,대구광역시,동구,공산동,128.673605,35.99241,1,팔공3
7011045900,1944,부인사앞,Buinsa,대구광역시,동구,공산동,128.6739,35.99271167,1,팔공3
7011046000,1967,수태골건너,Sutaegol,대구광역시,동구,공산동,128.6813283,35.99265667,1,팔공3
7011046100,2455,수태골앞,Sutaegol,대구광역시,동구,공산동,128.6814067,35.99274333,1,팔공3
7011047400,2686,중심마을2,Jungsim Maeul2,대구광역시,동구,공산동,128.6845433,35.95861333,1,팔공1
7011047600,1896,용수동1,Yongsu-dong,대구광역시,동구,공산동,128.6758917,35.97546667,1,팔공1
7011047700,2677,신무동2,Sinmu-dong,대구광역시,동구,공산동,128.6732517,35.98582833,1,팔공1
7011048100,2678,송정1동,Songjeong-dong,대구광역시,동구,공산동,128.6217033,35.98644833,2,101+101-1
7011048200,2645,신무동1,Sinmu-dong,대구광역시,동구,공산동,128.6731333,35.98581,1,팔공1
7011048300,1964,용수동2,Yongsu-dong,대구광역시,동구,공산동,128.675825,35.97553833,1,팔공1
7011049300,2752,부남교2,Bunam-gyo(Bridge)2,대구광역시,동구,공산동,128.6763333,35.97370167,1,팔공1
7011049400,2814,진인동(양지마을)건너,Jinin-dong(Yangji-maeul),대구광역시,동구,공산동,128.7169083,35.96308833,3,401+팔공2+팔공3
7011049500,2815,진인동(양지마을)앞,Jinin-dong(Yangji-maeul),대구광역시,동구,공산동,128.7183917,35.96444,3,401+팔공2+팔공3
7011050000,20444,명산교(명산화성타운건너),Myeongsan-gyo,대구광역시,동구,공산동,128.6372733,35.94397333,2,101+101-1
7011053200,2864,파계사입구앞,Paguesa,대구광역시,동구,공산동,128.6373983,35.989965,1,팔공3
7011053300,2865,파계사입구건너,Paguesa,대구광역시,동구,공산동,128.6377517,35.98987,1,팔공3
7011053700,20423,양방마을건너,Yangbang-maeul,대구광역시,동구,공산동,128.7278767,35.96017833,2,401+팔공1
7011053800,20430,양방마을앞,Yangbang-maeul,대구광역시,동구,공산동,128.7282117,35.96043667,2,401+팔공1
7011053900,20429,능성동예비군훈련장건너,Reserve Forces Training Center,대구광역시,동구,공산동,128.7327616,35.96162993,1,팔공1
7011054000,20425,대원사건너,Daewonsa,대구광역시,동구,공산동,128.7391217,35.96298333,1,팔공1
7011054100,20427,능성동(종점)1,Neungseong-dong,대구광역시,동구,공산동,128.7429183,35.963335,1,팔공1
7011054200,20426,능성동(종점)2,Neungseong-dong,대구광역시,동구,공산동,128.7430767,35.96318167,1,팔공1
7011054500,2870,한걸마을앞,Hangeol Maeul,대구광역시,동구,공산동,128.635965,35.98329333,2,101+101-1
7011054700,2873,한걸마을건너,Hangeol Maeul,대구광역시,동구,공산동,128.6358033,35.98308667,2,101+101-1
7011054800,2871,탱리마을앞,Taengri Maeul,대구광역시,동구,공산동,128.6360467,35.984985,2,101+101-1
7011054900,2872,탱리마을건너,Taengri Maeul,대구광역시,동구,공산동,128.6358283,35.98508333,2,101+101-1
7011058400,3917,대한수목원앞,Daehan Arboretum,대구광역시,동구,공산동,128.6299633,35.97251333,2,101+101-1
7011058500,3918,대한수목원건너,Daehan Arboretum,대구광역시,동구,공산동,128.6298733,35.97258167,2,101+101-1
7011059000,3956,신무3교(하행),Sinmu 3Bridge,대구광역시,동구,공산동,128.6714926,35.98839348,1,팔공1
7011059100,3955,신무3교(상행),Sinmu 3Bridge,대구광역시,동구,공산동,128.6716821,35.9882902,1,팔공1
7011062100,4038,인산마을회관건너,Insan Maeul Assembly Hall,대구광역시,동구,공산동,128.7139694,35.95532175,1,팔공2
7011062200,4040,인산마을회관앞,Insan Maeul Assembly Hall,대구광역시,동구,공산동,128.7142589,35.95536193,1,팔공2
7011062300,4039,팔공산도림사추모공원,Palgongsan Dorimsa Memorial Park,대구광역시,동구,공산동,128.7286717,35.950535,1,팔공2
7011064300,4159,연경뉴웰시티아파트건너,Yeongyeong Newwellcity Apts,대구광역시,동구,공산동,128.6328017,35.94183833,3,급행6+동구8+북구2
7011064400,4158,연경뉴웰시티아파트앞,Yeongyeong Newwellcity Apts,대구광역시,동구,공산동,128.6326717,35.94170333,3,급행6+동구8+북구2
7011064600,4184,덕곡동,Deokgok-dong,대구광역시,동구,공산동,128.6213717,35.98656333,2,101+101-1
7011064700,4192,팔공유치원건너,Palgong Kindergarten,대구광역시,동구,공산동,128.6265033,35.94764667,2,503+동구8
7011064701,4193,팔공유치원앞,Palgong Kindergarten,대구광역시,동구,공산동,128.6264,35.94755833,3,503+동구8+동구9
7011064702,4194,팔공초중학교건너,Palgong elementary·middle School,대구광역시,동구,공산동,128.6283117,35.94646667,2,503+동구8
7011064703,4195,팔공초중학교앞,Palgong elementary·middle School,대구광역시,동구,공산동,128.628375,35.9462,3,503+동구8+동구9
7011064900,10003,미곡교1,Migok-gyo(Bridge)1,대구광역시,동구,공산동,128.68491,35.95556833,1,팔공1
7011064901,10004,미곡교2,Migok-gyo(Bridge)2,대구광역시,동구,공산동,128.6847483,35.95546,1,팔공1
7011065000,10005,중심마을1,Jungsim Maeul1,대구광역시,동구,공산동,128.684605,35.95864333,1,팔공1
7011065100,10006,자리미마을1,Jarimi Maeul1,대구광역시,동구,공산동,128.6841983,35.96348,1,팔공1
7011065101,10007,자리미마을2,Jarimi Maeul2,대구광역시,동구,공산동,128.6841333,35.96342333,1,팔공1
7011065102,10008,상중심마을1,Sangjungsim Maeul1,대구광역시,동구,공산동,128.6812417,35.96738333,1,팔공1
7011065103,10009,상중심마을2,Sangjungsim Maeul2,대구광역시,동구,공산동,128.6811433,35.96734333,1,팔공1
7011065200,10010,부남교1,Bunam-gyo(Bridge)1,대구광역시,동구,공산동,128.6764367,35.97372667,1,팔공1
7011065300,10011,신무교1,Sinmu-gyo(Bridge)1,대구광역시,동구,공산동,128.6688233,35.98983833,1,팔공1
7011065301,10012,신무교2,Sinmu-gyo(Bridge)2,대구광역시,동구,공산동,128.6687433,35.98970333,1,팔공1
7011065400,8233,신무1교1,Sinmu1-gyo(Bridge)1,대구광역시,동구,공산동,128.6737933,35.98389,1,팔공1
7011065500,8234,신무1교2,Sinmu1-gyo(Bridge)2,대구광역시,동구,공산동,128.67365,35.98394833,1,팔공1
7011065600,8232,도학교2,Dohakgyo(Bridge),대구광역시,동구,공산동,128.7002133,35.96868833,2,팔공1+팔공3
7011065700,4231,도학교1,Dohakgyo(Bridge),대구광역시,동구,공산동,128.700375,35.968605,2,팔공1+팔공3
7011065800,4230,용진마을건너,Yongjin-maeul,대구광역시,동구,공산동,128.6530233,35.98612,1,팔공3
7011065801,4229,용진마을앞,Yongjin-maeul,대구광역시,동구,공산동,128.65308,35.98600333,1,팔공3
7011066100,4249,농연서당1,NongYeon-Seodang,대구광역시,동구,공산동,128.6751583,35.97927,1,팔공1
7011066200,4250,농연서당2,NongYeon-Seodang,대구광역시,동구,공산동,128.6751067,35.97921,1,팔공1
7011066300,4248,용수동당산1,Yongsu-dong Dangsan Shrine,대구광역시,동구,공산동,128.676695,35.970655,1,팔공1
7011066400,4245,용수동당산2,Yongsu-dong Dangsan Shrine,대구광역시,동구,공산동,128.6766033,35.97065833,1,팔공1
7011066800,9398,도장마을,Dojang-maeul,대구광역시,동구,공산동,128.703385,35.96564833,1,팔공1
7011066900,9399,국가정보자원관리원,National Information Resources Service,대구광역시,동구,공산동,128.7061367,35.96680667,1,팔공1
7011026700,152,도평동입구2,Dopyeong-dong,대구광역시,동구,도평동,128.6427704,35.9092278,1,팔공1
7011026800,1608,도동청구타운건너,Do-dong Cheonggu Town,대구광역시,동구,도평동,128.6486431,35.90913167,1,팔공1
7011026900,20521,도동청구타운앞,Do-dong Cheonggu Town,대구광역시,동구,도평동,128.6484569,35.90925977,1,팔공1
7011027300,1621,평광종점,Pyeonggwang,대구광역시,동구,도평동,128.6945953,35.93088615,1,팔공1
7011030900,20520,측백나무숲건너,Cheukbaek Forest,대구광역시,동구,도평동,128.6633283,35.91917287,1,팔공1
7011031000,1614,측백나무숲앞,Cheukbaek Forest,대구광역시,동구,도평동,128.6631977,35.918987,1,팔공1
7011031100,1619,섬뜸마을,Seomtteum-maeul,대구광역시,동구,도평동,128.6883578,35.9324956,1,팔공1
7011031200,1620,평광마을회관,Pyungkwang Maeul Assembly Hall,대구광역시,동구,도평동,128.690336,35.93266587,1,팔공1
7011033500,2375,도동교1,Dodonggyo (Bridge),대구광역시,동구,도평동,128.6515883,35.91083,1,팔공1
7011033600,2374,도동교2,Dodonggyo (Bridge),대구광역시,동구,도평동,128.6517312,35.91080437,1,팔공1
7011033700,1610,도동제1경로당건너,Dodong 1st Senior Citizen Center,대구광역시,동구,도평동,128.6551258,35.91120145,1,팔공1
7011033800,1611,도동제1경로당앞,Dodong 1st Senior Citizen Center,대구광역시,동구,도평동,128.6562877,35.91212063,1,팔공1
7011033900,1613,갓골건너,Gatgol,대구광역시,동구,도평동,128.6596682,35.91582442,1,팔공1
7011034000,1612,갓골앞,Gatgol,대구광역시,동구,도평동,128.6596952,35.91574955,1,팔공1
7011034900,1618,삼육구가든앞,Samyukgu Garden,대구광역시,동구,도평동,128.674224,35.93151678,1,팔공1
